clarity,cut,color,carat,x,price
VS1,Premium,G,1.01,6.56,6787
VS2,Premium,E,1.01,6.39,6787
VS2,Ideal,F,1.01,6.48,6787
VS2,Ideal,F,1.01,6.47,6787
VS2,Ideal,F,1.01,6.46,6787
I1,Premium,G,1.65,7.53,6788
SI2,Premium,G,1.53,7.52,6788
VS2,Ideal,H,1.15,6.71,6788
SI1,Ideal,J,1.43,7.25,6789
SI2,Premium,F,1.33,7.17,6790
SI2,Ideal,H,1.33,7.01,6791
VS2,Premium,I,1.52,7.35,6793
VS1,Very Good,I,1.32,6.89,6793
VS1,Ideal,G,1.07,6.52,6793
VVS2,Very Good,H,1.15,6.87,6793
VS2,Ideal,G,1.03,6.53,6793
VS1,Ideal,J,1.25,6.93,6793
VS2,Good,G,1.2,6.61,6793
I1,Ideal,H,1.52,7.75,6793
VS2,Very Good,D,1.01,6.35,6794
VS1,Good,F,1.01,6.56,6794
VS1,Ideal,G,1.01,6.44,6794
VS1,Ideal,G,1.01,6.48,6794
VS2,Ideal,F,1.01,6.56,6794
VS1,Very Good,G,1.01,6.34,6795
VS2,Ideal,G,1.02,6.46,6796
I1,Fair,J,2.0,7.93,6796
VS1,Good,D,1.02,6.22,6797
VVS2,Ideal,H,1.02,6.5,6797
VVS2,Ideal,H,1.02,6.5,6797
SI2,Good,H,1.5,7.39,6798
SI1,Ideal,E,1.11,6.64,6800
VVS1,Ideal,H,0.97,6.4,6801
VS2,Very Good,E,1.05,6.48,6803
VS2,Very Good,G,1.14,6.67,6803
VS2,Ideal,F,1.0,6.4,6804
IF,Good,E,0.9,6.11,6804
SI2,Premium,F,1.35,7.08,6804
SI1,Ideal,D,1.24,6.9,6805
SI2,Ideal,J,1.55,7.42,6805
VS1,Ideal,I,1.3,6.98,6806
VS1,Premium,I,1.3,6.91,6806
VVS1,Very Good,E,0.28,4.25,612
VS2,Very Good,E,0.3,4.32,612
SI2,Very Good,F,0.41,4.75,612
IF,Very Good,F,0.28,4.23,612
VVS2,Ideal,F,0.28,4.22,612
VVS2,Ideal,E,0.28,4.22,612
VS2,Ideal,E,0.32,4.41,612
VS1,Ideal,F,0.3,4.31,612
VS1,Ideal,F,0.3,4.31,612
VS1,Ideal,F,0.3,4.31,612
VS1,Ideal,F,0.3,4.3,612
SI2,Ideal,I,0.4,4.76,612
SI2,Ideal,F,0.41,4.78,612
SI2,Ideal,F,0.41,4.77,612
SI1,Ideal,J,0.4,4.72,612
SI1,Ideal,J,0.4,4.75,612
IF,Good,E,0.28,4.09,612
SI2,Ideal,E,0.34,4.48,612
SI2,Premium,E,0.34,4.51,612
SI1,Ideal,G,0.32,4.42,612
SI1,Premium,G,0.32,4.43,612
SI1,Premium,G,0.32,4.45,612
SI1,Premium,G,0.32,4.46,612
SI1,Premium,G,0.32,4.37,612
SI1,Ideal,G,0.32,4.38,612
SI1,Very Good,G,0.32,4.38,612
SI1,Premium,G,0.32,4.4,612
SI1,Premium,G,0.32,4.41,612
SI1,Premium,G,0.32,4.35,612
SI2,Very Good,D,0.32,4.38,612
SI1,Premium,J,1.5,7.38,6806
VS2,Ideal,E,1.01,6.46,6806
VS2,Very Good,G,1.03,6.7,6806
VS1,Ideal,G,0.96,6.34,6807
VS2,Very Good,F,1.05,6.45,6808
SI1,Premium,H,1.24,6.94,6808
SI1,Very Good,E,1.2,6.83,6809
VS2,Ideal,G,1.06,6.56,6809
VS2,Ideal,G,1.04,6.53,6809
VS2,Ideal,F,1.03,6.49,6809
VS2,Very Good,F,1.1,6.63,6810
SI1,Very Good,I,1.32,6.99,6810
VS2,Ideal,F,1.05,6.54,6810
SI2,Premium,D,1.52,7.36,6810
SI2,Very Good,D,1.28,6.96,6811
SI2,Very Good,F,1.58,7.43,6813
VS1,Very Good,G,1.2,6.77,6814
VS1,Very Good,G,1.04,6.46,6814
VS1,Very Good,H,1.2,6.82,6814
VS1,Ideal,H,1.2,6.81,6814
VS2,Premium,D,1.04,6.49,6814
SI1,Premium,H,1.34,7.07,6814
VS2,Ideal,F,1.04,6.53,6814
VS2,Fair,E,1.17,6.75,6814
VS1,Premium,G,1.04,6.56,6814
VS2,Very Good,E,1.02,6.36,6816
SI2,Fair,H,1.51,7.18,6816
I1,Fair,G,2.0,8.75,6817
VS2,Ideal,I,1.23,6.81,6817
VS2,Ideal,I,1.23,6.82,6817
VVS2,Very Good,G,1.0,6.21,6818
VS2,Very Good,G,1.06,6.64,6818
VS2,Very Good,F,1.0,6.3,6818
SI2,Very Good,I,1.51,7.19,6819
VS1,Very Good,I,1.3,6.92,6819
VS2,Very Good,H,1.19,6.78,6819
I1,Premium,F,1.74,7.88,6821
VS2,Premium,F,1.13,6.81,6822
VS1,Good,E,1.0,6.28,6822
VS2,Premium,J,1.31,7.04,6822
VS2,Very Good,F,1.06,6.53,6823
VS1,Very Good,F,1.01,6.52,6825
VS1,Good,F,1.01,6.42,6825
VS2,Very Good,I,1.23,6.84,6826
VS2,Ideal,G,1.01,6.47,6826
VS1,Very Good,G,1.09,6.54,6827
VS2,Premium,D,1.01,6.44,6827
VS2,Good,F,1.07,6.83,6828
SI1,Ideal,F,1.17,6.77,6828
SI1,Good,E,1.32,6.96,6830
VS2,Very Good,D,1.02,6.42,6830
VS2,Ideal,F,0.9,6.17,6830
VS2,Very Good,G,1.15,6.62,6831
VS2,Ideal,J,1.39,7.2,6831
VS1,Ideal,G,1.04,6.54,6831
VS1,Ideal,H,1.05,6.54,6833
SI2,Ideal,G,1.28,6.95,6833
VS2,Very Good,H,1.2,6.78,6833
SI2,Premium,D,1.23,6.81,6833
VS1,Ideal,H,1.21,6.86,6834
IF,Very Good,D,0.8,5.85,6834
VVS2,Ideal,H,1.11,6.63,6837
VS2,Ideal,G,1.05,6.52,6837
SI1,Ideal,G,1.1,6.62,6837
SI1,Ideal,H,1.26,7.04,6837
VS2,Ideal,I,1.28,7.01,6838
VS2,Premium,E,1.06,6.52,6838
SI1,Fair,H,1.5,7.1,6838
SI2,Premium,D,1.24,6.87,6840
VS2,Very Good,F,1.0,6.29,6841
VS2,Good,F,1.0,6.38,6841
VVS2,Premium,G,1.01,6.54,6843
VS2,Good,E,1.01,6.31,6843
VS2,Premium,E,1.01,6.36,6843
VVS2,Good,G,1.01,6.34,6843
VVS2,Very Good,G,1.01,6.34,6843
VVS2,Premium,G,1.01,6.46,6843
SI1,Ideal,H,1.1,6.61,6844
VS1,Very Good,G,1.01,6.36,6846
SI2,Good,H,1.5,7.27,6846
SI2,Good,G,1.71,7.54,6847
VS2,Very Good,H,1.23,6.8,6848
VS1,Very Good,D,1.03,6.57,6848
VS2,Premium,H,1.21,6.93,6849
SI1,Ideal,E,1.09,6.65,6849
VS2,Premium,H,1.24,6.89,6850
SI1,Good,J,1.51,7.24,6851
SI1,Very Good,J,1.51,7.32,6851
SI1,Premium,J,1.51,7.45,6851
SI2,Ideal,E,1.09,6.52,6852
VS1,Premium,G,1.06,6.58,6853
VS2,Ideal,E,1.02,6.44,6854
VS2,Premium,E,1.02,6.64,6854
VS2,Premium,E,1.02,6.55,6854
I1,Good,G,2.0,7.99,6854
VS1,Very Good,I,1.26,7.09,6855
VS2,Ideal,G,1.01,6.46,6855
VS2,Ideal,D,1.06,6.53,6856
VVS2,Ideal,H,1.08,6.53,6856
SI1,Premium,G,1.25,6.97,6856
VS1,Ideal,G,1.09,6.63,6856
VS2,Ideal,G,1.11,6.65,6857
VS1,Ideal,G,1.02,6.4,6857
SI1,Ideal,D,1.19,6.77,6857
SI1,Good,H,1.31,7.18,6857
SI1,Premium,J,1.72,7.76,6857
SI1,Ideal,H,1.27,7.02,6858
VS2,Ideal,F,1.12,6.73,6858
VS2,Ideal,E,1.0,6.41,6859
SI1,Very Good,E,1.35,7.01,6860
I1,Fair,H,2.0,7.93,6860
VS2,Premium,E,1.0,6.47,6860
SI1,Good,E,1.21,6.65,6861
VS1,Very Good,G,1.02,6.42,6861
VS2,Premium,F,1.11,6.58,6863
VS1,Very Good,G,1.06,6.47,6863
SI1,Very Good,D,1.02,6.55,6863
VVS2,Fair,F,1.02,6.22,6863
VS1,Ideal,G,1.03,6.5,6864
VS2,Very Good,E,1.05,6.44,6865
VS1,Very Good,G,1.0,6.52,6867
IF,Very Good,I,1.18,6.69,6867
SI1,Ideal,H,1.24,6.88,6867
VS2,Premium,D,1.0,6.57,6868
VS2,Very Good,H,1.2,6.76,6870
I1,Fair,J,2.0,8.46,6870
VS1,Good,H,1.21,6.88,6871
VS2,Ideal,E,1.0,6.4,6871
VS1,Very Good,H,1.21,6.77,6871
VS2,Ideal,E,1.0,6.46,6871
VVS2,Very Good,D,0.9,6.11,6872
SI1,Very Good,F,1.2,6.65,6872
SI1,Ideal,F,1.09,6.63,6872
VS2,Ideal,I,1.31,7.0,6873
SI1,Good,G,1.26,6.81,6874
SI1,Premium,F,1.24,6.86,6874
SI1,Premium,E,1.24,7.07,6875
VS2,Very Good,E,1.0,6.49,6875
SI1,Ideal,H,1.21,6.8,6876
VS1,Premium,I,1.29,6.99,6877
VS2,Very Good,D,1.0,6.33,6881
VS1,Premium,G,1.01,6.53,6882
VS1,Good,G,1.01,6.38,6882
VS1,Premium,G,1.01,6.47,6882
VS1,Very Good,F,1.0,6.33,6883
VS2,Very Good,I,1.35,7.05,6884
SI1,Ideal,F,1.08,6.58,6884
VS1,Very Good,I,1.31,6.99,6885
VS1,Premium,F,1.07,6.62,6885
SI1,Ideal,E,1.21,6.83,6887
VS2,Very Good,H,1.21,6.88,6887
I1,Fair,H,1.83,7.47,6887
VS1,Ideal,I,1.22,6.83,6887
VS1,Ideal,I,1.22,6.8,6887
SI1,Premium,F,1.22,6.86,6887
SI1,Premium,G,1.23,6.88,6888
SI1,Premium,I,1.5,7.33,6888
VVS2,Very Good,F,0.97,6.49,6889
SI1,Ideal,J,1.41,7.18,6889
VS2,Ideal,G,1.06,6.54,6890
VVS1,Premium,G,1.04,6.71,6890
SI2,Premium,J,1.55,7.37,6890
VS2,Ideal,G,1.13,6.61,6891
VVS2,Very Good,E,0.9,6.1,6892
SI1,Very Good,H,1.21,6.91,6892
SI1,Premium,H,1.27,7.04,6892
VS1,Very Good,I,1.42,7.28,6894
SI1,Ideal,G,1.24,6.93,6895
SI1,Ideal,E,1.16,6.72,6896
SI1,Good,J,1.52,7.21,6897
SI2,Premium,F,1.6,7.51,6899
VS2,Premium,F,1.0,6.45,6899
VS2,Premium,F,1.01,6.59,6900
SI2,Ideal,E,1.55,7.44,6901
VS2,Ideal,F,1.03,6.4,6902
VS2,Premium,G,1.07,6.55,6903
SI2,Ideal,H,1.34,7.1,6904
VS2,Very Good,D,1.01,6.37,6905
VS2,Very Good,D,1.01,6.47,6905
VS1,Very Good,G,1.01,6.3,6905
VS2,Ideal,G,1.09,6.61,6905
SI2,Fair,I,1.52,7.19,6905
VS2,Very Good,G,1.02,6.53,6906
VS2,Premium,G,1.09,6.6,6906
VS2,Good,G,1.21,6.59,6906
VS2,Premium,F,1.04,6.49,6906
SI1,Ideal,F,1.01,6.41,6907
VS2,Premium,F,1.04,6.55,6908
VS2,Premium,D,1.02,6.61,6909
SI1,Premium,G,1.23,6.84,6909
VS2,Very Good,D,1.02,6.38,6909
VS1,Very Good,F,1.0,6.42,6910
VS2,Very Good,F,1.02,6.36,6911
SI1,Ideal,E,1.19,6.81,6911
VS2,Good,D,1.01,6.28,6912
I1,Premium,G,1.65,7.57,6912
VS1,Ideal,G,1.03,6.46,6913
VS2,Ideal,G,1.05,6.62,6914
SI2,Very Good,I,1.51,7.31,6914
VS2,Very Good,E,1.02,6.54,6915
VS1,Very Good,D,1.04,6.5,6915
SI2,Very Good,G,1.61,7.47,6915
SI1,Premium,F,1.26,6.89,6915
VS2,Very Good,I,1.31,7.01,6917
VS1,Ideal,G,1.07,6.58,6917
VVS2,Premium,H,1.15,6.9,6917
VS1,Ideal,G,1.12,6.59,6918
VVS1,Ideal,J,1.29,7.01,6918
VS2,Premium,I,1.31,6.98,6921
VS2,Premium,I,1.31,7.15,6921
SI1,Ideal,F,1.26,7.05,6922
SI2,Fair,E,1.5,7.26,6922
VS2,Ideal,F,1.03,6.52,6922
VS2,Premium,E,1.03,6.42,6922
VS2,Ideal,F,1.03,6.56,6922
VS2,Premium,F,1.01,6.51,6923
VS2,Very Good,F,1.12,6.63,6925
VS2,Good,F,1.12,6.59,6925
VS1,Ideal,H,1.14,6.73,6926
VS2,Very Good,F,1.0,6.41,6927
SI1,Ideal,J,1.73,7.69,6927
VS1,Ideal,G,1.3,7.03,6928
VS2,Very Good,E,1.15,6.65,6929
VS2,Premium,E,1.05,6.5,6930
VS2,Very Good,G,1.03,6.5,6931
VS2,Ideal,G,1.08,6.57,6931
VS1,Premium,I,1.3,6.97,6931
VS1,Ideal,I,1.3,7.04,6931
SI1,Premium,F,1.22,6.78,6932
VS1,Premium,G,1.01,6.49,6932
VVS2,Good,F,1.01,6.31,6932
VS2,Ideal,F,1.05,6.48,6933
VS1,Ideal,G,1.09,6.55,6934
VS2,Premium,H,1.22,6.84,6934
SI2,Ideal,D,1.51,7.4,6934
SI2,Premium,D,1.29,7.06,6935
VS2,Good,J,1.51,7.24,6936
VS1,Ideal,G,1.05,6.47,6936
VS1,Premium,G,1.05,6.48,6936
VS1,Very Good,G,1.01,6.32,6936
SI2,Premium,D,1.28,7.09,6936
VS2,Very Good,D,1.0,6.4,6937
VS2,Good,E,1.19,6.9,6937
VS2,Ideal,G,1.01,6.43,6937
VS2,Ideal,G,1.1,6.68,6939
SI1,Very Good,J,1.51,7.25,6942
SI1,Premium,D,1.15,6.69,6942
VS2,Very Good,F,1.01,6.51,6944
VS2,Ideal,H,1.25,7.04,6944
VS2,Premium,H,1.19,6.83,6944
VVS1,Ideal,I,1.06,6.62,6945
SI1,Premium,H,1.28,7.0,6946
VS2,Premium,F,1.06,6.58,6947
VS2,Ideal,H,1.22,6.89,6947
VS1,Very Good,G,1.1,6.72,6951
IF,Ideal,G,0.95,6.36,6951
VS1,Premium,G,1.09,6.57,6951
VS1,Ideal,G,1.01,6.4,6951
VS1,Ideal,G,1.01,6.43,6951
VS2,Very Good,G,1.11,6.55,6953
VS2,Ideal,H,1.16,6.7,6954
SI1,Very Good,F,1.2,6.63,6955
VS2,Ideal,G,1.04,6.56,6955
VS2,Premium,G,1.15,6.7,6955
VS2,Very Good,E,1.01,6.35,6956
VS2,Ideal,H,1.2,6.76,6956
VS2,Ideal,E,1.01,6.44,6956
VS2,Very Good,F,1.0,6.29,6957
VS2,Premium,H,1.23,6.85,6957
SI1,Ideal,G,1.21,6.79,6958
VS2,Good,E,1.0,6.52,6958
SI1,Ideal,H,1.24,6.92,6958
SI1,Ideal,G,1.18,6.76,6960
VS2,Very Good,I,1.35,6.97,6961
VVS1,Ideal,H,1.08,6.56,6961
I1,Very Good,F,1.72,7.71,6962
SI1,Ideal,H,1.12,6.64,6962
VVS2,Ideal,H,1.11,6.67,6962
VS2,Premium,H,1.24,6.91,6962
VS2,Very Good,G,1.22,6.82,6962
SI1,Premium,D,1.11,6.68,6962
VS1,Premium,I,1.33,7.02,6963
VS1,Good,I,1.33,6.92,6963
SI2,Premium,E,1.33,6.99,6963
SI1,Premium,E,1.21,6.77,6963
VS2,Ideal,G,1.01,6.41,6964
SI2,Premium,D,1.24,6.91,6965
VS2,Good,J,1.56,7.6,6966
SI2,Ideal,J,1.55,7.38,6966
VVS2,Premium,G,1.01,6.59,6968
VS2,Ideal,E,1.01,6.49,6968
VS1,Ideal,G,1.02,6.4,6968
SI1,Ideal,H,1.2,6.92,6968
VVS2,Very Good,G,1.01,6.41,6968
VS2,Good,E,1.01,6.34,6968
SI2,Premium,H,1.73,7.79,6968
VS2,Premium,E,1.01,6.41,6968
SI2,Premium,G,1.22,6.79,6969
SI2,Good,F,1.39,7.05,6969
SI2,Ideal,D,0.32,4.4,612
SI2,Ideal,D,0.32,4.5,612
SI2,Good,D,0.32,4.33,612
SI1,Premium,G,0.32,4.36,612
VS2,Premium,I,0.34,4.48,612
VS2,Premium,I,0.34,4.51,612
SI1,Premium,H,0.34,4.52,612
SI1,Premium,H,0.34,4.5,612
SI2,Ideal,E,0.34,4.5,612
SI2,Premium,E,0.34,4.57,612
SI2,Premium,E,0.34,4.54,612
SI2,Premium,E,0.34,4.52,612
SI2,Premium,E,0.34,4.46,612
SI2,Premium,E,0.34,4.46,612
SI2,Good,E,0.34,4.46,612
SI2,Ideal,E,0.34,4.48,612
SI1,Premium,G,0.32,4.43,612
SI1,Premium,G,0.32,4.44,612
SI1,Ideal,G,0.32,4.4,612
SI1,Ideal,G,0.32,4.38,612
SI2,Ideal,D,0.32,4.42,612
SI2,Ideal,D,0.32,4.41,612
SI2,Ideal,D,0.32,4.46,612
SI2,Good,D,0.32,4.34,612
SI2,Ideal,D,0.32,4.38,612
SI2,Ideal,D,0.32,4.4,612
SI2,Ideal,D,0.32,4.4,612
SI1,Premium,E,0.34,4.59,612
SI1,Ideal,G,0.32,4.41,612
SI1,Ideal,G,0.32,4.42,612
SI1,Good,E,1.2,6.61,6969
SI2,Premium,D,1.22,6.88,6969
SI1,Ideal,H,1.09,6.61,6970
SI2,Good,F,1.71,7.6,6971
SI2,Premium,F,1.56,7.35,6971
VS2,Ideal,G,1.1,6.7,6972
VS1,Very Good,H,1.21,6.76,6973
SI1,Very Good,F,1.2,6.74,6973
VVS2,Ideal,J,1.36,7.16,6973
VS2,Very Good,D,1.02,6.35,6974
VS1,Premium,D,1.03,6.62,6974
VS2,Premium,H,1.21,6.99,6974
VVS2,Very Good,G,1.01,6.29,6975
SI1,Premium,J,1.51,7.36,6976
SI1,Very Good,J,1.51,7.29,6976
SI1,Fair,J,1.51,7.31,6976
SI2,Premium,H,1.5,7.34,6979
VS2,Very Good,J,1.45,7.28,6980
VS1,Ideal,I,1.13,6.67,6980
VS1,Ideal,I,1.13,6.66,6980
VS2,Ideal,G,1.05,6.51,6981
VS2,Ideal,G,1.03,6.51,6981
VS2,Ideal,D,1.06,6.6,6981
VS2,Good,J,1.52,7.19,6982
VS1,Premium,G,1.08,6.6,6982
VS1,Premium,G,1.08,6.55,6982
VS2,Ideal,G,1.11,6.68,6982
VS1,Ideal,G,1.1,6.62,6984
SI1,Very Good,F,1.2,6.75,6985
SI1,Very Good,J,1.5,7.24,6987
VS2,Very Good,F,1.1,6.65,6987
SI1,Very Good,J,1.5,7.22,6987
VS2,Premium,H,1.29,6.98,6987
SI2,Premium,D,1.41,7.19,6988
VS1,Premium,G,1.0,6.36,6989
VVS1,Ideal,I,1.23,6.83,6989
VS1,Premium,G,1.0,6.57,6989
VS2,Ideal,E,1.0,6.47,6989
VS2,Very Good,F,1.09,6.66,6990
SI2,Premium,F,1.58,7.54,6990
SI1,Ideal,G,1.24,6.97,6994
VS1,Very Good,E,1.01,6.46,6996
SI2,Very Good,J,1.56,7.64,6996
SI2,Good,H,1.4,7.07,6996
VS1,Premium,G,1.04,6.53,6996
VS1,Very Good,E,1.01,6.39,6997
SI1,Very Good,H,1.23,6.93,6997
VS1,Very Good,G,1.07,6.6,6998
VS2,Good,D,1.01,6.28,6998
VS2,Ideal,I,1.31,7.1,6999
VS1,Very Good,F,1.01,6.32,6999
VS2,Ideal,D,1.01,6.49,6999
VS1,Good,F,1.01,6.32,6999
VS1,Premium,F,1.01,6.44,6999
VS2,Good,D,1.01,6.35,6999
SI1,Premium,F,1.24,6.9,7000
SI1,Very Good,G,1.26,6.87,7000
VS2,Very Good,D,1.01,6.45,7001
VS1,Very Good,F,1.01,6.27,7001
VVS2,Good,F,1.01,6.18,7001
SI2,Premium,D,1.3,7.0,7002
VS1,Very Good,E,1.0,6.43,7002
VVS2,Ideal,I,1.21,6.8,7002
VS1,Very Good,G,1.06,6.51,7003
VS2,Premium,F,1.16,6.71,7003
SI1,Premium,G,1.27,6.94,7005
I1,Very Good,G,2.0,8.24,7006
VVS2,Premium,E,0.91,6.24,7006
VS2,Premium,H,1.39,7.17,7006
VVS1,Good,G,1.0,6.31,7007
VS1,Very Good,G,1.05,6.45,7010
VS2,Ideal,E,1.01,6.43,7013
VS2,Ideal,F,1.01,6.45,7014
VS1,Ideal,F,1.04,6.51,7015
VS1,Ideal,I,1.34,7.02,7016
VVS2,Good,F,1.0,6.65,7016
VS2,Ideal,G,1.13,6.65,7016
VS1,Premium,F,1.01,6.45,7017
SI2,Ideal,E,1.2,6.8,7018
SI2,Premium,H,1.51,7.32,7018
VS2,Premium,E,1.04,6.56,7019
I1,Fair,F,2.0,7.88,7019
VS1,Very Good,G,1.01,6.34,7021
VS2,Premium,G,1.1,6.78,7022
SI1,Good,J,1.52,7.25,7022
SI2,Ideal,E,1.27,7.0,7023
I1,Good,H,2.0,8.01,7024
VS2,Premium,F,1.05,6.47,7025
VS1,Ideal,I,1.28,7.02,7025
I1,Good,G,2.0,8.46,7026
VS2,Good,D,1.0,6.4,7026
VS2,Ideal,F,1.02,6.46,7026
VS1,Ideal,G,1.05,6.51,7027
VS2,Ideal,G,1.05,6.56,7028
VS1,Very Good,I,1.27,7.04,7031
VS2,Premium,D,1.01,6.57,7032
VS2,Premium,D,1.01,6.43,7032
VS1,Premium,G,1.15,6.68,7032
VS2,Premium,G,1.09,6.65,7032
SI1,Premium,J,1.51,7.3,7034
VS2,Ideal,F,1.04,6.59,7035
SI1,Ideal,H,1.29,6.96,7036
VS2,Ideal,F,1.02,6.41,7037
VS2,Very Good,F,1.01,6.45,7037
VS1,Ideal,I,1.21,6.83,7037
VS1,Ideal,G,1.05,6.48,7037
SI2,Ideal,E,1.32,7.03,7037
SI1,Ideal,E,1.19,6.83,7037
VS1,Ideal,I,1.14,6.73,7038
VS1,Very Good,E,1.01,6.38,7039
VS1,Very Good,H,1.15,6.65,7040
VS1,Premium,D,1.04,6.53,7041
VS1,Good,G,1.14,6.61,7042
VS2,Ideal,G,1.14,6.68,7042
VS1,Ideal,I,1.25,6.89,7042
VS2,Ideal,G,1.04,6.53,7044
SI2,Premium,D,1.3,6.98,7044
VS2,Premium,E,1.04,6.54,7047
VS2,Good,G,1.21,6.74,7047
VS1,Ideal,H,1.21,6.91,7047
VS1,Good,G,1.04,6.4,7049
VS1,Very Good,G,1.04,6.5,7049
SI1,Very Good,H,1.24,6.9,7050
VS2,Good,F,1.12,6.61,7051
SI1,Ideal,H,1.3,7.03,7054
VS2,Premium,G,1.11,6.69,7055
VVS1,Ideal,H,1.09,6.64,7055
VS1,Ideal,G,1.02,6.45,7055
SI1,Premium,H,1.26,7.01,7056
SI2,Fair,F,1.5,7.13,7056
VS1,Premium,F,1.0,6.42,7056
VS1,Premium,F,1.0,6.53,7056
VS1,Premium,F,1.0,6.53,7056
VS1,Premium,F,1.0,6.39,7056
VS1,Ideal,F,1.01,6.44,7056
VS2,Premium,E,1.05,6.54,7056
SI2,Fair,F,1.5,7.15,7056
VS1,Ideal,F,1.0,6.42,7056
SI2,Premium,F,1.5,7.31,7056
SI2,Premium,I,1.5,7.24,7056
SI2,Ideal,G,1.34,7.11,7058
VS1,Ideal,G,1.01,6.6,7059
VS2,Ideal,I,1.32,7.03,7059
VS2,Ideal,H,1.14,6.71,7059
VVS2,Good,F,1.01,6.36,7059
SI1,Premium,F,1.22,6.83,7059
VS1,Premium,G,1.01,6.52,7059
VS2,Premium,F,1.01,6.41,7062
VS2,Good,J,1.51,7.27,7062
VS1,Premium,G,1.05,6.51,7063
VS1,Ideal,G,1.05,6.53,7063
VS2,Ideal,G,1.03,6.49,7064
VS2,Good,E,1.19,7.0,7064
SI1,Ideal,D,1.13,6.69,7066
SI1,Very Good,H,1.55,7.35,7066
VS1,Good,F,1.02,6.35,7068
I1,Ideal,H,1.7,7.58,7068
VVS2,Premium,G,1.01,6.42,7068
VS1,Ideal,G,1.07,6.55,7069
I1,Fair,G,2.0,8.15,7069
VS2,Ideal,G,1.05,6.53,7070
VS2,Premium,F,1.0,6.54,7072
VS2,Very Good,H,1.2,6.72,7072
SI2,Very Good,J,1.62,7.52,7072
VS2,Ideal,H,1.2,6.75,7072
VS2,Ideal,H,1.2,6.84,7072
VS2,Ideal,G,1.16,6.66,7074
VS2,Premium,G,1.16,6.85,7074
VS2,Ideal,G,1.1,6.59,7074
SI1,Ideal,E,1.2,6.78,7074
VS2,Ideal,F,1.06,6.57,7075
VS2,Very Good,G,1.17,6.73,7076
VS1,Fair,G,1.08,6.44,7076
SI2,Premium,D,1.5,7.54,7076
VS1,Ideal,G,1.02,6.51,7077
VS2,Ideal,F,1.02,6.47,7078
VS1,Ideal,G,1.09,6.69,7078
VS2,Very Good,E,1.06,6.57,7079
VS2,Ideal,I,1.32,7.02,7079
VS1,Very Good,F,1.01,6.36,7079
VVS2,Ideal,I,1.2,6.75,7079
SI1,Ideal,H,1.14,6.68,7079
SI1,Ideal,H,1.14,6.72,7079
SI1,Ideal,H,1.14,6.72,7079
VS2,Premium,G,1.14,6.79,7079
SI1,Ideal,F,1.32,7.11,7079
VS2,Premium,F,1.08,6.55,7079
VS2,Premium,G,1.14,6.71,7079
VVS1,Very Good,I,1.2,6.7,7080
VS2,Ideal,G,1.29,6.91,7080
SI2,Fair,I,1.59,7.28,7080
VS2,Ideal,G,1.09,6.61,7081
VS1,Fair,D,1.0,6.77,7083
VVS1,Good,E,1.0,6.29,7084
SI2,Ideal,H,1.4,7.18,7084
SI1,Ideal,E,1.22,6.88,7085
VVS1,Ideal,I,1.21,6.88,7086
SI2,Premium,I,1.48,7.39,7086
VS2,Very Good,I,1.3,6.98,7087
SI1,Ideal,D,1.18,6.76,7087
SI1,Ideal,H,1.33,6.99,7088
SI1,Ideal,E,1.21,6.87,7088
I1,Premium,F,1.72,7.8,7089
VS2,Premium,H,1.23,6.84,7089
VS1,Premium,I,1.33,7.06,7090
VS1,Good,I,1.33,6.96,7090
SI2,Premium,E,1.33,7.03,7090
VVS2,Ideal,H,1.12,6.64,7091
VS1,Ideal,F,1.02,6.53,7091
VS1,Premium,H,1.24,6.83,7092
VS1,Very Good,H,1.24,6.84,7092
VS2,Very Good,H,1.3,6.93,7092
VS1,Very Good,F,1.13,6.61,7092
SI1,Very Good,D,1.18,6.8,7093
VS2,Very Good,E,1.01,6.47,7094
VS1,Premium,H,1.21,6.77,7094
VS1,Very Good,E,1.01,6.48,7094
VS2,Good,J,1.56,7.62,7094
VS1,Fair,F,1.16,6.97,7094
SI2,Ideal,G,1.38,7.2,7094
VS1,Ideal,I,1.15,6.73,7096
VS1,Premium,E,1.0,6.38,7096
SI1,Good,E,1.2,6.67,7096
SI2,Good,F,1.39,7.08,7096
VS2,Very Good,F,1.01,6.38,7098
SI2,Very Good,G,1.5,7.25,7098
SI2,Premium,G,1.5,7.34,7098
SI2,Fair,H,1.5,7.31,7098
VS2,Ideal,H,1.28,6.97,7098
VS2,Premium,H,1.28,6.99,7098
VS2,Ideal,G,1.14,6.77,7099
I1,Ideal,F,1.63,7.5,7100
SI1,Ideal,H,1.15,6.74,7100
VS2,Premium,D,1.02,6.44,7101
VS2,Very Good,D,1.03,6.39,7102
VS2,Good,I,1.29,7.16,7102
SI2,Ideal,G,1.51,7.37,7103
VS2,Premium,I,1.36,7.17,7104
VS1,Premium,H,1.22,6.82,7105
SI1,Very Good,G,1.24,6.9,7106
SI1,Very Good,D,1.14,6.7,7106
SI2,Premium,H,1.41,7.41,7106
VS1,Very Good,F,1.01,6.32,7107
SI2,Very Good,G,1.31,7.05,7107
VVS2,Ideal,H,1.13,6.89,7108
SI2,Ideal,G,1.52,7.43,7108
VS2,Ideal,G,1.11,6.62,7109
VS2,Very Good,J,1.52,7.23,7109
SI1,Ideal,H,1.28,7.02,7109
VS2,Ideal,F,1.08,6.58,7110
VS1,Ideal,I,1.21,6.89,7111
